Order ID;Date;Product;Country Code;   UnitCost  2 ;   UnitPrice  2 ;SalesQuantity
319;14/11/16;Apple Juice (Paris);FRA; 0,49 € ; 2,45 € ;431
320;15/11/16;Still Water (Seattle);USA; 0,69 € ; 3,44 € ;420
321;16/11/16;Tomato Juice (Madison);USA; 0,59 € ; 2,95 € ;132
322;17/11/16;Butter Croissant (Hamburg);DEU; 0,37 € ; 1,85 € ;321
323;18/11/16;Toast (San Francisco);USA; 0,54 € ; 2,71 € ;380
324;19/11/16;Orange Juice (Hamburg);DEU; 0,60 € ; 3,01 € ;124
325;20/11/16;Granola Bar (Stockholm);SWE; 0,72 € ; 3,61 € ;362
326;21/11/16;Granola Bar (Brussels);BEL; 0,61 € ; 3,03 € ;181
327;22/11/16;Chocolate Twist (Galway);IRL; 0,53 € ; 2,64 € ;127
328;23/11/16;Apple Juice (London);GBR; 0,64 € ; 3,18 € ;139
329;24/11/16;Chocolate Twist (Dresden);DEU; 0,56 € ; 2,80 € ;275
330;25/11/16;Almond Croissant (Galway);IRL; 0,58 € ; 2,88 € ;373
331;26/11/16;Yoghurt (Albuquerque);USA; 0,69 € ; 3,47 € ;133
332;27/11/16;Lemon & Ginger Tea (Berlin);DEU; 1,05 € ; 5,25 € ;290
333;28/11/16;Butter Croissant (Edinburgh);GBR; 0,41 € ; 2,07 € ;209
334;29/11/16;Tea (Austin);USA; 0,65 € ; 3,25 € ;400
335;30/11/16;Apple Juice (San Francisco);USA; 0,64 € ; 3,21 € ;196
336;01/12/16;Chocolate Chip Muffin (Gdańsk);POL; 0,76 € ; 3,82 € ;403
337;02/12/16;Toast (Sønderborg);DNK; 0,95 € ; 4,73 € ;212
338;03/12/16;Granola Bar (Seattle);USA; 0,40 € ; 2,01 € ;143
339;04/12/16;Still Water (Potsdam);DEU; 0,88 € ; 4,40 € ;391
340;05/12/16;Fruit Box (Munich);DEU; 0,39 € ; 1,97 € ;206
341;06/12/16;Fruit Box (Melbourne);AUS; 0,80 € ; 3,99 € ;370
342;07/12/16;Orange Juice (Glasgow);GBR; 0,30 € ; 1,51 € ;270
343;08/12/16;Tea (Geneva);CHE; 0,41 € ; 2,03 € ;484
344;09/12/16;Peach Juice (Odense);DNK; 0,89 € ; 4,44 € ;497
345;10/12/16;Cheese & Pickle Sandwich (Auckland);NZL; 1,10 € ; 5,48 € ;379
346;11/12/16;Yoghurt (Toronto);CAN; 0,54 € ; 2,68 € ;301
347;12/12/16;Chicken Fajita Wrap (Galway);IRL; 0,96 € ; 4,82 € ;445
348;13/12/16;Apple Juice (Graz);AUT; 0,50 € ; 2,51 € ;497
349;14/12/16;Still Water (Hamburg);DEU; 0,57 € ; 2,83 € ;390
350;15/12/16;Chicken Salad Sandwich (Potsdam);DEU; 0,84 € ; 4,19 € ;298
351;16/12/16;Tomato Juice (Copenhagan);DNK; 0,99 € ; 4,94 € ;414
352;17/12/16;Lemon & Ginger Tea (Hamburg);DEU; 0,70 € ; 3,48 € ;161
353;18/12/16;Porridge (Melbourne);AUS; 0,47 € ; 2,37 € ;462
354;19/12/16;Tuna Melt Panini (Hamburg);DEU; 0,68 € ; 3,42 € ;468
355;20/12/16;Granola Bar (Munich);DEU; 0,61 € ; 3,05 € ;478
356;21/12/16;Sparkling Water (Kirkland);USA; 0,35 € ; 1,75 € ;134
357;22/12/16;Cheese & Pickle Sandwich (Lausanne);CHE; 0,68 € ; 3,42 € ;271
358;23/12/16;Chocolate Chip Muffin (Graz);AUT; 0,54 € ; 2,69 € ;345
359;24/12/16;Green Tea (Albuquerque);USA; 0,91 € ; 4,56 € ;317
360;25/12/16;Blueberry Muffin (Hamilton);NZL; 0,95 € ; 4,76 € ;401
361;26/12/16;Sparkling Water (Kraków);POL; 0,79 € ; 3,96 € ;134
362;27/12/16;Lemon & Ginger Tea (Sydney);AUS; 0,39 € ; 1,96 € ;413
363;28/12/16;Chocolate Twist (Galway);IRL; 1,01 € ; 5,04 € ;133
364;29/12/16;Lemon & Ginger Tea (San Francisco);USA; 1,08 € ; 5,39 € ;370
365;30/12/16;BLT Sandwich (Graz);AUT; 0,96 € ; 4,80 € ;208
366;31/12/16;Still Water (Lausanne);CHE; 0,93 € ; 4,65 € ;224
367;01/01/16;Tea (Geneva);CHE; 0,55 € ; 2,77 € ;300
368;02/01/16;Porridge (Sydney);AUS; 0,44 € ; 2,18 € ;200
369;03/01/16;Chocolate Twist (Dresden);DEU; 0,87 € ; 4,36 € ;432
370;04/01/16;Granola Bar (Albuquerque);USA; 0,92 € ; 4,60 € ;415
371;05/01/16;Tuna Melt Panini (Edinburgh);GBR; 0,88 € ; 4,38 € ;108
372;06/01/16;Ham & Cheese Toastie (Lille);FRA; 0,47 € ; 2,34 € ;187
373;07/01/16;Cheese & Pickle Sandwich (Madison);USA; 0,53 € ; 2,67 € ;435
374;08/01/16;Chocolate Twist (Gdańsk);POL; 0,96 € ; 4,82 € ;458
375;09/01/16;Fruit Box (Cardiff);GBR; 0,66 € ; 3,30 € ;361
376;10/01/16;Chocolate Chip Muffin (Tromsø);NOR; 0,36 € ; 1,80 € ;329
377;11/01/16;Chicken Fajita Wrap (Edinburgh);GBR; 0,57 € ; 2,86 € ;178
378;12/01/16;Tea (Hamburg);DEU; 0,39 € ; 1,93 € ;317
379;13/01/16;Cheese & Pickle Sandwich (Stockholm);SWE; 0,66 € ; 3,32 € ;263
380;14/01/16;Still Water (Canberra);AUS; 0,74 € ; 3,71 € ;163
381;15/01/16;Blueberry Muffin (Madison);USA; 0,88 € ; 4,40 € ;266
382;16/01/16;Peach Juice (Stockholm);SWE; 0,47 € ; 2,36 € ;174
383;17/01/16;Chicken Salad Sandwich (San Francisco);USA; 0,83 € ; 4,15 € ;261
384;18/01/16;Sparkling Water (Lille);FRA; 0,38 € ; 1,90 € ;481
385;19/01/16;Chocolate Chip Muffin (Lille);FRA; 0,58 € ; 2,91 € ;216
386;20/01/16;Lemon & Ginger Tea (Austin);USA; 0,52 € ; 2,58 € ;261
387;21/01/16;Fruit Box (Stockholm);SWE; 0,84 € ; 4,18 € ;127
388;22/01/16;Granola Bar (Salzburg);AUT; 0,63 € ; 3,13 € ;382
389;23/01/16;Peach Juice (Paris);FRA; 0,52 € ; 2,62 € ;318
390;24/01/16;Green Tea (Graz);AUT; 0,37 € ; 1,87 € ;415
391;25/01/16;Cheese & Pickle Sandwich (Stockholm);SWE; 0,47 € ; 2,37 € ;316
392;26/01/16;Yoghurt (Vancouver);CAN; 0,67 € ; 3,34 € ;218
393;27/01/16;Fruit Box (Madison);USA; 0,65 € ; 3,26 € ;377
394;28/01/16;Peach Juice (Copenhagan);DNK; 0,74 € ; 3,69 € ;104
395;29/01/16;Cheese & Pickle Sandwich (Geneva);CHE; 1,07 € ; 5,35 € ;400
396;30/01/16;Orange Juice (Lausanne);CHE; 0,96 € ; 4,82 € ;400
397;31/01/16;Granola Bar (Lausanne);CHE; 0,80 € ; 4,00 € € ;239
398;01/02/16;Sparkling Water (Toulouse);FRA; 0,68 € ; 3,39 € ;164
399;02/02/16;Blueberry Muffin (Edinburgh);GBR; 0,64 € ; 3,22 € ;271
400;03/02/16;Tomato Juice (Katowice);POL; 0,46 € ; 2,30 € ;441
401;04/02/16;Green Tea (Canberra);AUS; 0,79 € ; 3,94 € ;429
402;05/02/16;Chocolate Twist (Sønderborg);DNK; 0,93 € ; 4,67 € ;275
403;06/02/16;Fruit Box (Edinburgh);GBR; 1,00 € ; 4,99 € ;265
404;07/02/16;Apple Juice (Cardiff);GBR; 0,30 € ; 1,52 € ;289
405;08/02/16;Porridge (Toronto);CAN; 0,83 € ; 4,14 € ;500
406;09/02/16;Toast (Sønderborg);DNK; 0,40 € ; 2,02 € ;266
407;10/02/16;Chicken Fajita Wrap (San Francisco);USA; 0,45 € ; 2,26 € ;347
408;11/02/16;Chocolate Chip Muffin (Cardiff);GBR; 0,97 € ; 4,83 € ;349
409;12/02/16;Coffee (Lille);FRA; 0,60 € ; 2,98 € ;354
410;13/02/16;Almond Croissant (Madison);USA; 0,30 € ; 1,50 € ;136
411;14/02/16;Still Water (Toronto);CAN; 0,80 € ; 4,02 € ;318
412;15/02/16;Toast (Vancouver);CAN; 0,71 € ; 3,55 € ;440
413;16/02/16;Apple Juice (Sydney);AUS; 0,47 € ; 2,36 € ;386
414;17/02/16;Fruit Box (San Diego);USA; 0,43 € ; 2,14 € ;213
415;18/02/16;Chicken Fajita Wrap (Cardiff);GBR; 0,68 € ; 3,42 € ;354
416;19/02/16;Toast (Kraków);POL; 0,58 € ; 2,89 € ;490
417;20/02/16;Ham & Cheese Toastie (Copenhagan);DNK; 0,80 € ; 4,00 € € ;421
418;21/02/16;Toast (Lille);FRA; 0,61 € ; 3,06 € ;112
419;22/02/16;Still Water (London);GBR; 0,52 € ; 2,59 € ;182
420;23/02/16;Sparkling Water (Kraków);POL; 0,85 € ; 4,25 € ;378
421;24/02/16;Lemon & Ginger Tea (Katowice);POL; 0,58 € ; 2,90 € ;362
422;25/02/16;Peach Juice (Hamburg);DEU; 0,66 € ; 3,28 € ;187
423;26/02/16;Almond Croissant (Cardiff);GBR; 0,87 € ; 4,33 € ;242
424;27/02/16;Granola Bar (Stockholm);SWE; 0,58 € ; 2,91 € ;254
425;28/02/16;Fruit Box (London);GBR; 0,66 € ; 3,32 € ;394
426;29/02/16;Orange Juice (Birmingham);GBR; 0,48 € ; 2,38 € ;245
427;01/03/16;Chocolate Chip Muffin (Glasgow);GBR; 0,39 € ; 1,93 € ;301
428;02/03/16;BLT Sandwich (Austin);USA; 0,55 € ; 2,73 € ;166
429;03/03/16;Orange Juice (Copenhagan);DNK; 0,43 € ; 2,13 € ;365
430;04/03/16;Peach Juice (Tromsø);NOR; 0,40 € ; 2,02 € ;342
431;05/03/16;Tomato Juice (Graz);AUT; 0,97 € ; 4,87 € ;391
432;06/03/16;Chocolate Twist (Southampton);GBR; 0,52 € ; 2,61 € ;223
433;07/03/16;Fruit Box (Birmingham);GBR; 0,50 € ; 2,49 € ;182
434;08/03/16;Chocolate Chip Muffin (Paris);FRA; 0,48 € ; 2,42 € ;258
435;09/03/16;Apple Juice (Canberra);AUS; 1,07 € ; 5,33 € ;287
436;10/03/16;BLT Sandwich (Lille);FRA; 0,46 € ; 2,28 € ;451
437;11/03/16;BLT Sandwich (Berlin);DEU; 0,42 € ; 2,08 € ;180
438;12/03/16;Blueberry Muffin (San Francisco);USA; 0,44 € ; 2,22 € ;252
439;13/03/16;Peach Juice (Copenhagan);DNK; 0,41 € ; 2,03 € ;307
440;14/03/16;Granola Bar (Kraków);POL; 0,41 € ; 2,07 € ;418
441;15/03/16;Apple Juice (Geneva);CHE; 1,04 € ; 5,19 € ;342
442;16/03/16;Yoghurt (Stuttgart);DEU; 0,78 € ; 3,90 € ;422
443;17/03/16;Butter Croissant (Stockholm);SWE; 0,94 € ; 4,71 € ;230
444;18/03/16;Coffee (Graz);AUT; 1,05 € ; 5,25 € ;377
445;19/03/16;Yoghurt (Kirkland);USA; 0,36 € ; 1,78 € ;378
446;20/03/16;Tuna Melt Panini (Dublin);IRL; 0,61 € ; 3,06 € ;478
447;21/03/16;Cheese & Pickle Sandwich (Munich);DEU; 0,43 € ; 2,17 € ;123
448;22/03/16;Chocolate Chip Muffin (Madison);USA; 0,62 € ; 3,08 € ;496
449;23/03/16;Granola Bar (Madison);USA; 0,77 € ; 3,84 € ;399
450;24/03/16;Tea (Lausanne);CHE; 0,47 € ; 2,34 € ;147
451;25/03/16;Butter Croissant (Dresden);DEU; 0,92 € ; 4,62 € ;402
452;26/03/16;Coffee (Katowice);POL; 0,36 € ; 1,82 € ;174
453;27/03/16;Lemon & Ginger Tea (Albuquerque);USA; 0,94 € ; 4,71 € ;395
454;28/03/16;Tea (Toulouse);FRA; 0,88 € ; 4,42 € ;409
455;29/03/16;Toast (Brussels);BEL; 0,78 € ; 3,89 € ;224
456;30/03/16;Chicken Fajita Wrap (San Diego);USA; 0,79 € ; 3,96 € ;189
457;31/03/16;Lemon & Ginger Tea (Glasgow);GBR; 0,85 € ; 4,24 € ;420
458;01/04/16;Yoghurt (Strasbourg);FRA; 0,58 € ; 2,92 € ;206
459;02/04/16;Coffee (Manchester);GBR; 0,94 € ; 4,71 € ;106
460;03/04/16;Almond Croissant (Hamburg);DEU; 0,63 € ; 3,17 € ;381
461;04/04/16;Chocolate Twist (Kraków);POL; 0,48 € ; 2,40 € ;419
462;05/04/16;Cheese & Pickle Sandwich (Tromsø);NOR; 0,85 € ; 4,23 € ;336
463;06/04/16;Fruit Box (Galway);IRL; 1,05 € ; 5,26 € ;351
464;07/04/16;BLT Sandwich (Birmingham);GBR; 0,43 € ; 2,13 € ;336
465;08/04/16;Tuna Melt Panini (Southampton);GBR; 0,49 € ; 2,46 € ;466
466;09/04/16;Fruit Box (Cardiff);GBR; 0,58 € ; 2,89 € ;465
467;10/04/16;Still Water (Hamburg);DEU; 1,06 € ; 5,32 € ;484
468;11/04/16;Chicken Fajita Wrap (Toronto);CAN; 0,31 € ; 1,54 € ;122
469;12/04/16;Green Tea (Graz);AUT; 0,61 € ; 3,05 € ;281
470;13/04/16;Blueberry Muffin (Stuttgart);DEU; 0,97 € ; 4,84 € ;419
471;14/04/16;Coffee (Manchester);GBR; 0,81 € ; 4,05 € ;350
472;15/04/16;Toast (Graz);AUT; 0,91 € ; 4,53 € ;273
473;16/04/16;Porridge (Sydney);AUS; 0,49 € ; 2,46 € ;432
474;17/04/16;Chocolate Twist (Birmingham);GBR; 0,92 € ; 4,59 € ;281
475;18/04/16;Blueberry Muffin (Seattle);USA; 0,80 € ; 4,00 € € ;378
476;19/04/16;Toast (Cardiff);GBR; 0,57 € ; 2,85 € ;161
477;20/04/16;Blueberry Muffin (Potsdam);DEU; 1,07 € ; 5,36 € ;333
478;21/04/16;Blueberry Muffin (Manchester);GBR; 0,71 € ; 3,55 € ;332
479;22/04/16;Chicken Salad Sandwich (Stuttgart);DEU; 0,82 € ; 4,10 € ;455
480;23/04/16;Green Tea (Southampton);GBR; 0,76 € ; 3,80 € ;368
481;24/04/16;Porridge (Kirkland);USA; 0,35 € ; 1,76 € ;260
482;25/04/16;Yoghurt (Geneva);CHE; 0,93 € ; 4,63 € ;309
483;26/04/16;Porridge (Birmingham);GBR; 0,60 € ; 3,00 € € ;120
484;27/04/16;Yoghurt (Birmingham);GBR; 1,06 € ; 5,28 € ;499
485;28/04/16;Chicken Fajita Wrap (Cardiff);GBR; 0,60 € ; 2,99 € ;345
486;29/04/16;Ham & Cheese Toastie (Paris);FRA; 0,65 € ; 3,24 € ;260
487;30/04/16;Granola Bar (Toulouse);FRA; 0,56 € ; 2,80 € ;206
488;01/05/16;Orange Juice (Glasgow);GBR; 0,96 € ; 4,78 € ;488
489;02/05/16;Orange Juice (Geneva);CHE; 0,47 € ; 2,35 € ;427
490;03/05/16;Chocolate Twist (Albuquerque);USA; 0,47 € ; 2,33 € ;476
491;04/05/16;Tea (Paris);FRA; 0,39 € ; 1,96 € ;464
492;05/05/16;Tuna Melt Panini (Auckland);NZL; 0,41 € ; 2,06 € ;378
493;06/05/16;Chicken Fajita Wrap (Southampton);GBR; 0,36 € ; 1,82 € ;357
494;07/05/16;Sparkling Water (Katowice);POL; 0,80 € ; 3,99 € ;466
495;08/05/16;Chicken Fajita Wrap (Strasbourg);FRA; 0,58 € ; 2,91 € ;264
496;09/05/16;Porridge (Paris);FRA; 0,57 € ; 2,84 € ;361
497;10/05/16;Sparkling Water (Graz);AUT; 0,64 € ; 3,20 € ;339
498;11/05/16;Peach Juice (Odense);DNK; 0,57 € ; 2,87 € ;187
499;12/05/16;Tea (Tromsø);NOR; 0,65 € ; 3,24 € ;198
500;13/05/16;Chocolate Twist (Austin);USA; 0,55 € ; 2,77 € ;346
501;14/05/16;Tea (Dresden);DEU; 0,57 € ; 2,87 € ;377
502;15/05/16;Still Water (Toronto);CAN; 0,45 € ; 2,24 € ;219
503;16/05/16;Tuna Melt Panini (Copenhagan);DNK; 0,50 € ; 2,48 € ;379
504;17/05/16;Lemon & Ginger Tea (Tromsø);NOR; 1,08 € ; 5,41 € ;292
505;18/05/16;Chocolate Twist (Kirkland);USA; 0,47 € ; 2,36 € ;345
506;19/05/16;Coffee (San Diego);USA; 0,79 € ; 3,97 € ;458
507;20/05/16;Coffee (Berlin);DEU; 1,07 € ; 5,36 € ;440
508;21/05/16;Orange Juice (Sønderborg);DNK; 0,59 € ; 2,96 € ;223
509;22/05/16;Porridge (Strasbourg);FRA; 1,06 € ; 5,31 € ;465
510;23/05/16;Still Water (Brussels);BEL; 0,44 € ; 2,19 € ;144
511;24/05/16;Fruit Box (Sønderborg);DNK; 1,03 € ; 5,17 € ;307
512;25/05/16;Porridge (Strasbourg);FRA; 0,56 € ; 2,80 € ;161
513;26/05/16;BLT Sandwich (Hamburg);DEU; 0,78 € ; 3,90 € ;181
514;27/05/16;Peach Juice (London);GBR; 0,66 € ; 3,31 € ;293
515;28/05/16;Butter Croissant (Graz);AUT; 1,01 € ; 5,03 € ;496
516;29/05/16;Butter Croissant (Toulouse);FRA; 0,71 € ; 3,57 € ;477
517;30/05/16;Apple Juice (Lausanne);CHE; 0,49 € ; 2,44 € ;189
518;31/05/16;Lemon & Ginger Tea (Auckland);NZL; 1,07 € ; 5,34 € ;224
519;01/06/16;Tea (Sydney);AUS; 0,70 € ; 3,52 € ;289
520;02/06/16;Granola Bar (Strasbourg);FRA; 1,08 € ; 5,40 € ;325
521;03/06/16;BLT Sandwich (Edinburgh);GBR; 1,09 € ; 5,45 € ;273
522;04/06/16;Chicken Fajita Wrap (Strasbourg);FRA; 0,54 € ; 2,72 € ;156
523;05/06/16;Ham & Cheese Toastie (Lille);FRA; 0,35 € ; 1,75 € ;259
524;06/06/16;Chicken Fajita Wrap (Seattle);USA; 0,89 € ; 4,46 € ;247
525;07/06/16;Still Water (Berlin);DEU; 0,46 € ; 2,31 € ;463
526;08/06/16;Cheese & Pickle Sandwich (San Francisco);USA; 1,05 € ; 5,23 € ;485
527;09/06/16;Tomato Juice (Copenhagan);DNK; 0,44 € ; 2,22 € ;413
528;10/06/16;Apple Juice (Toronto);CAN; 0,94 € ; 4,70 € ;384
529;11/06/16;Chocolate Twist (Madison);USA; 0,92 € ; 4,60 € ;312
530;12/06/16;Chicken Fajita Wrap (Toronto);CAN; 0,30 € ; 1,52 € ;380
531;13/06/16;Chocolate Twist (Sønderborg);DNK; 0,86 € ; 4,30 € ;396
532;14/06/16;Fruit Box (Galway);IRL; 0,50 € ; 2,50 € ;323
533;15/06/16;Tomato Juice (Portland);USA; 0,42 € ; 2,10 € ;386
534;16/06/16;Green Tea (Strasbourg);FRA; 0,84 € ; 4,20 € ;378
535;17/06/16;Fruit Box (Melbourne);AUS; 0,70 € ; 3,51 € ;439
536;18/06/16;Tomato Juice (London);GBR; 0,32 € ; 1,61 € ;153
537;19/06/16;Lemon & Ginger Tea (Potsdam);DEU; 0,45 € ; 2,24 € ;203
538;20/06/16;Fruit Box (Hamburg);DEU; 0,74 € ; 3,68 € ;310
539;21/06/16;Sparkling Water (London);GBR; 0,46 € ; 2,31 € ;282
540;22/06/16;Chicken Fajita Wrap (Melbourne);AUS; 0,65 € ; 3,24 € ;173
541;23/06/16;Orange Juice (Graz);AUT; 0,95 € ; 4,73 € ;393
542;24/06/16;Tuna Melt Panini (Cardiff);GBR; 0,68 € ; 3,42 € ;251
543;25/06/16;Ham & Cheese Toastie (Lille);FRA; 0,94 € ; 4,71 € ;141
544;26/06/16;Yoghurt (Lille);FRA; 1,04 € ; 5,20 € ;344
545;27/06/16;Toast (Galway);IRL; 0,34 € ; 1,69 € ;386
546;28/06/16;Porridge (Gdańsk);POL; 0,90 € ; 4,50 € ;443
547;29/06/16;Sparkling Water (Lille);FRA; 0,81 € ; 4,07 € ;318
548;30/06/16;Blueberry Muffin (Madison);USA; 1,09 € ; 5,43 € ;161
549;01/07/16;Almond Croissant (Munich);DEU; 0,54 € ; 2,68 € ;123
550;02/07/16;Yoghurt (Hamburg);DEU; 0,73 € ; 3,66 € ;288
551;03/07/16;Toast (Manchester);GBR; 0,38 € ; 1,91 € ;424
552;04/07/16;Lemon & Ginger Tea (Copenhagan);DNK; 0,39 € ; 1,93 € ;384
553;05/07/16;Orange Juice (Munich);DEU; 1,09 € ; 5,44 € ;229
554;06/07/16;Cheese & Pickle Sandwich (Madison);USA; 0,51 € ; 2,57 € ;393
555;07/07/16;Still Water (Munich);DEU; 0,77 € ; 3,83 € ;436
556;08/07/16;Lemon & Ginger Tea (Kraków);POL; 0,41 € ; 2,06 € ;396
557;09/07/16;Porridge (Southampton);GBR; 0,94 € ; 4,69 € ;142
558;10/07/16;Apple Juice (Auckland);NZL; 0,86 € ; 4,32 € ;291
559;11/07/16;Chocolate Twist (Odense);DNK; 1,04 € ; 5,18 € ;453
560;12/07/16;Ham & Cheese Toastie (Strasbourg);FRA; 0,90 € ; 4,52 € ;475
561;13/07/16;Tea (Galway);IRL; 0,91 € ; 4,54 € ;192
562;14/07/16;Granola Bar (Gdańsk);POL; 0,39 € ; 1,94 € ;221
563;15/07/16;Still Water (Galway);IRL; 0,91 € ; 4,55 € ;176
564;16/07/16;Green Tea (Geneva);CHE; 0,55 € ; 2,77 € ;487
565;17/07/16;Toast (Kraków);POL; 0,86 € ; 4,28 € ;344
566;18/07/16;Apple Juice (Strasbourg);FRA; 0,95 € ; 4,77 € ;331
567;19/07/16;Blueberry Muffin (Brussels);BEL; 0,95 € ; 4,76 € ;496
568;20/07/16;Blueberry Muffin (Dresden);DEU; 0,75 € ; 3,75 € ;260
569;21/07/16;Green Tea (Stockholm);SWE; 0,69 € ; 3,46 € ;460
570;22/07/16;Apple Juice (Sydney);AUS; 0,37 € ; 1,84 € ;286
571;23/07/16;Lemon & Ginger Tea (Gdańsk);POL; 0,75 € ; 3,73 € ;157
572;24/07/16;BLT Sandwich (Berlin);DEU; 0,59 € ; 2,97 € ;361
573;25/07/16;Toast (Strasbourg);FRA; 1,06 € ; 5,28 € ;170
574;26/07/16;Porridge (Strasbourg);FRA; 1,02 € ; 5,10 € ;413
575;27/07/16;Cheese & Pickle Sandwich (Auckland);NZL; 0,63 € ; 3,14 € ;130
576;28/07/16;Toast (Sydney);AUS; 0,98 € ; 4,89 € ;166
577;29/07/16;Apple Juice (Edinburgh);GBR; 0,38 € ; 1,88 € ;402
578;30/07/16;Green Tea (Potsdam);DEU; 0,80 € ; 4,02 € ;351
579;31/07/16;Apple Juice (Gdańsk);POL; 0,58 € ; 2,88 € ;148
580;01/08/16;Blueberry Muffin (Seattle);USA; 1,10 € ; 5,49 € ;437
581;02/08/16;Cheese & Pickle Sandwich (Stuttgart);DEU; 0,31 € ; 1,55 € ;240
582;03/08/16;Sparkling Water (Birmingham);GBR; 0,99 € ; 4,94 € ;372
583;04/08/16;Fruit Box (Hamilton);NZL; 0,89 € ; 4,44 € ;423
584;05/08/16;Chocolate Twist (Munich);DEU; 0,38 € ; 1,91 € ;270
585;06/08/16;Blueberry Muffin (Salzburg);AUT; 1,00 € ; 5,01 € ;349
586;07/08/16;Fruit Box (Galway);IRL; 0,71 € ; 3,53 € ;280
587;08/08/16;Green Tea (Sydney);AUS; 0,74 € ; 3,71 € ;182
588;09/08/16;Porridge (Toronto);CAN; 0,53 € ; 2,63 € ;292
589;10/08/16;Cheese & Pickle Sandwich (Galway);IRL; 0,93 € ; 4,66 € ;419
590;11/08/16;Lemon & Ginger Tea (Manchester);GBR; 0,91 € ; 4,57 € ;294
591;12/08/16;Sparkling Water (Tromsø);NOR; 0,43 € ; 2,16 € ;394
592;13/08/16;Lemon & Ginger Tea (Dresden);DEU; 0,80 € ; 4,02 € ;381
593;14/08/16;Tea (San Francisco);USA; 0,89 € ; 4,45 € ;414
594;15/08/16;Chocolate Chip Muffin (Auckland);NZL; 0,86 € ; 4,28 € ;425
595;16/08/16;Tea (Sydney);AUS; 0,38 € ; 1,91 € ;309
596;17/08/16;BLT Sandwich (Copenhagan);DNK; 1,06 € ; 5,30 € ;472
597;18/08/16;Tea (Berlin);DEU; 1,03 € ; 5,17 € ;479
598;19/08/16;Sparkling Water (Melbourne);AUS; 0,37 € ; 1,85 € ;311
599;20/08/16;Tuna Melt Panini (Edinburgh);GBR; 0,31 € ; 1,55 € ;313
600;21/08/16;Green Tea (Munich);DEU; 0,55 € ; 2,74 € ;183
601;22/08/16;Porridge (Geneva);CHE; 0,92 € ; 4,62 € ;146
602;23/08/16;Granola Bar (Kraków);POL; 0,82 € ; 4,12 € ;309
603;24/08/16;Blueberry Muffin (London);GBR; 0,54 € ; 2,70 € ;337
604;25/08/16;Ham & Cheese Toastie (Hamilton);NZL; 0,56 € ; 2,78 € ;418
605;26/08/16;Porridge (Toronto);CAN; 0,79 € ; 3,95 € ;259
606;27/08/16;Blueberry Muffin (Katowice);POL; 0,55 € ; 2,73 € ;337
607;28/08/16;Granola Bar (San Diego);USA; 0,73 € ; 3,67 € ;448
608;29/08/16;Almond Croissant (Southampton);GBR; 0,64 € ; 3,22 € ;367
609;30/08/16;Apple Juice (Kirkland);USA; 0,60 € ; 3,01 € ;394
610;31/08/16;Toast (Gdańsk);POL; 0,70 € ; 3,49 € ;261
611;01/09/16;Chicken Fajita Wrap (Salzburg);AUT; 0,87 € ; 4,33 € ;188
612;02/09/16;Yoghurt (Odense);DNK; 0,49 € ; 2,47 € ;363
613;03/09/16;Chicken Salad Sandwich (Lille);FRA; 0,70 € ; 3,51 € ;477
614;04/09/16;Yoghurt (Hamilton);NZL; 0,95 € ; 4,73 € ;217
615;05/09/16;Apple Juice (Boston);USA; 0,67 € ; 3,36 € ;323
616;06/09/16;Lemon & Ginger Tea (Auckland);NZL; 0,33 € ; 1,66 € ;269
617;07/09/16;Green Tea (Glasgow);GBR; 0,64 € ; 3,20 € ;104
618;08/09/16;Chicken Fajita Wrap (Sønderborg);DNK; 0,49 € ; 2,45 € ;167
619;09/09/16;Ham & Cheese Toastie (Dublin);IRL; 0,61 € ; 3,07 € ;438
620;10/09/16;Chocolate Chip Muffin (Sydney);AUS; 0,34 € ; 1,69 € ;211
621;11/09/16;Chocolate Twist (Manchester);GBR; 0,37 € ; 1,83 € ;472
622;12/09/16;Ham & Cheese Toastie (San Francisco);USA; 0,65 € ; 3,26 € ;404
623;13/09/16;Yoghurt (Kraków);POL; 0,71 € ; 3,55 € ;447
624;14/09/16;Coffee (Berlin);DEU; 1,09 € ; 5,43 € ;416
625;15/09/16;Ham & Cheese Toastie (Lille);FRA; 0,94 € ; 4,69 € ;260
626;16/09/16;Chocolate Chip Muffin (Lille);FRA; 0,61 € ; 3,05 € ;100
627;17/09/16;BLT Sandwich (San Diego);USA; 0,93 € ; 4,67 € ;423
628;18/09/16;Chicken Fajita Wrap (Copenhagan);DNK; 0,65 € ; 3,27 € ;100
629;19/09/16;Still Water (Manchester);GBR; 1,09 € ; 5,44 € ;435
630;20/09/16;Peach Juice (Dublin);IRL; 0,63 € ; 3,14 € ;464
631;21/09/16;Chicken Fajita Wrap (Madison);USA; 0,33 € ; 1,63 € ;323
632;22/09/16;Chocolate Chip Muffin (Vancouver);CAN; 0,74 € ; 3,72 € ;179
633;23/09/16;Tea (Berlin);DEU; 0,78 € ; 3,88 € ;350
634;24/09/16;Lemon & Ginger Tea (Auckland);NZL; 0,55 € ; 2,77 € ;354
635;25/09/16;Ham & Cheese Toastie (San Diego);USA; 0,92 € ; 4,61 € ;205
636;26/09/16;Orange Juice (Southampton);GBR; 0,68 € ; 3,38 € ;481
637;27/09/16;Chocolate Chip Muffin (Paris);FRA; 1,06 € ; 5,31 € ;262
638;28/09/16;Peach Juice (Cardiff);GBR; 0,65 € ; 3,24 € ;444
